,utc,Location,Latitude,Longitude,PM2.5 (min),PM10 (min),Total (min),PM2.5 (max),PM10 (max),Total (max),PM2.5 (avg),PM10 (avg),Total (avg)
660,2021-10-23,Manchester,53.479489,-2.245115,6.0,10.0,16.0,7.0,13.0,20.0,6.416666666666667,11.458333333333334,17.875
661,2021-10-24,Manchester,53.479489,-2.245115,6.0,11.0,17.0,7.0,12.0,19.0,6.25,11.541666666666666,17.791666666666668
662,2021-10-25,Manchester,53.479489,-2.245115,7.0,11.0,18.0,7.0,12.0,19.0,7.0,11.117647058823527,18.11764705882353
663,2021-10-26,Manchester,53.479489,-2.245115,5.0,10.0,15.0,6.0,12.0,18.0,5.470588235294118,11.058823529411764,16.529411764705884
664,2021-10-27,Manchester,53.479489,-2.245115,4.0,9.0,13.0,5.0,11.0,16.0,4.625,9.916666666666666,14.541666666666666
665,2021-10-28,Manchester,53.479489,-2.245115,5.0,11.0,16.0,6.0,13.0,19.0,5.75,11.75,17.5
666,2021-10-29,Manchester,53.479489,-2.245115,4.0,8.0,12.0,6.0,11.0,17.0,5.208333333333333,9.625,14.833333333333334
667,2021-10-30,Manchester,53.479489,-2.245115,5.0,10.0,15.0,7.0,12.0,19.0,6.041666666666667,10.958333333333334,17.0
668,2021-10-31,Manchester,53.479489,-2.245115,5.0,9.0,14.0,6.0,11.0,17.0,5.521739130434782,9.91304347826087,15.434782608695652
669,2021-11-01,Manchester,53.479489,-2.245115,4.0,7.0,11.0,5.0,9.0,14.0,4.541666666666667,7.875,12.416666666666666
670,2021-11-02,Manchester,53.479489,-2.245115,4.0,7.0,11.0,6.0,11.0,17.0,4.458333333333333,8.0,12.458333333333334
671,2021-11-03,Manchester,53.479489,-2.245115,7.0,11.0,18.0,11.0,17.0,28.0,10.125,15.333333333333334,25.45833333333333
672,2021-11-04,Manchester,53.479489,-2.245115,5.0,10.0,15.0,10.0,16.0,25.0,6.083333333333333,11.958333333333334,18.041666666666668
673,2021-11-05,Manchester,53.479489,-2.245115,7.0,17.0,24.0,25.0,35.0,60.0,16.0,26.33333333333333,42.333333333333336
674,2021-11-06,Manchester,53.479489,-2.245115,10.0,16.0,26.0,25.0,34.0,59.0,19.70833333333333,26.83333333333333,46.54166666666666
675,2021-11-07,Manchester,53.479489,-2.245115,8.0,15.0,23.0,12.0,27.0,39.0,10.25,21.58333333333333,31.83333333333333
676,2021-11-08,Manchester,53.479489,-2.245115,9.0,16.0,25.0,12.0,26.0,38.0,10.375,21.916666666666668,32.291666666666664
677,2021-11-09,Manchester,53.479489,-2.245115,4.0,8.0,12.0,9.0,16.0,25.0,6.166666666666667,11.166666666666666,17.333333333333332
678,2021-11-10,Manchester,53.479489,-2.245115,4.0,8.0,12.0,12.0,18.0,30.0,6.791666666666667,11.0,17.791666666666668
679,2021-11-11,Manchester,53.479489,-2.245115,13.0,19.0,32.0,19.0,26.0,45.0,16.5,23.58333333333333,40.083333333333336
680,2021-11-12,Manchester,53.479489,-2.245115,7.0,11.0,18.0,13.0,19.0,32.0,8.090909090909092,13.227272727272728,21.318181818181817
681,2021-11-13,Manchester,53.479489,-2.245115,7.0,12.0,19.0,10.0,17.0,27.0,7.636363636363637,13.863636363636363,21.5
682,2021-11-14,Manchester,53.479489,-2.245115,12.0,19.0,31.0,18.0,24.0,42.0,14.9,21.65,36.55
683,2021-11-15,Manchester,53.479489,-2.245115,17.0,23.0,40.0,20.0,27.0,47.0,18.541666666666668,25.0,43.54166666666666
684,2021-11-16,Manchester,53.479489,-2.245115,15.0,21.0,36.0,21.0,27.0,48.0,19.30434782608696,25.39130434782609,44.69565217391305
685,2021-11-17,Manchester,53.479489,-2.245115,9.0,16.0,26.0,15.0,23.0,35.0,10.904761904761903,18.761904761904763,29.666666666666668
686,2021-11-18,Manchester,53.479489,-2.245115,7.0,12.0,19.0,11.0,24.0,35.0,8.842105263157896,18.26315789473684,27.105263157894736
687,2021-11-19,Manchester,53.479489,-2.245115,5.0,10.0,16.0,6.0,13.0,19.0,5.75,11.125,16.875
688,2021-11-20,Manchester,53.479489,-2.245115,6.0,13.0,19.0,7.0,13.0,20.0,6.375,13.0,19.375
689,2021-11-21,Manchester,53.479489,-2.245115,6.0,10.0,16.0,7.0,13.0,20.0,6.25,12.208333333333334,18.45833333333333
690,2021-11-22,Manchester,53.479489,-2.245115,5.0,10.0,15.0,11.0,20.0,31.0,7.083333333333333,13.625,20.70833333333333
691,2021-11-23,Manchester,53.479489,-2.245115,10.0,16.0,26.0,16.0,25.0,41.0,13.291666666666666,21.375,34.666666666666664
692,2021-11-24,Manchester,53.479489,-2.245115,6.0,11.0,17.0,10.0,15.0,25.0,7.333333333333333,13.291666666666666,20.625
693,2021-11-25,Manchester,53.479489,-2.245115,8.0,15.0,23.0,9.0,17.0,26.0,8.363636363636363,15.363636363636363,23.727272727272727
694,2021-11-26,Manchester,53.479489,-2.245115,6.0,12.0,18.0,9.0,17.0,26.0,7.708333333333333,14.75,22.45833333333333
695,2021-11-27,Manchester,53.479489,-2.245115,5.0,10.0,15.0,6.0,12.0,17.0,5.083333333333333,10.875,15.958333333333334
696,2021-11-28,Manchester,53.479489,-2.245115,6.0,11.0,17.0,11.0,16.0,27.0,7.083333333333333,12.958333333333334,20.041666666666668
697,2021-11-29,Manchester,53.479489,-2.245115,12.0,17.0,29.0,22.0,27.0,49.0,18.75,23.5,42.25
698,2021-11-30,Manchester,53.479489,-2.245115,7.0,11.0,18.0,20.0,25.0,45.0,12.0,16.583333333333332,28.58333333333333
699,2021-12-01,Manchester,53.479489,-2.245115,6.0,11.0,17.0,7.0,13.0,20.0,6.583333333333333,11.791666666666666,18.375
700,2021-12-02,Manchester,53.479489,-2.245115,5.0,10.0,15.0,8.0,17.0,25.0,5.833333333333333,12.416666666666666,18.25
701,2021-12-03,Manchester,53.479489,-2.245115,8.0,17.0,25.0,11.0,19.0,29.0,9.166666666666666,17.541666666666668,26.70833333333333
702,2021-12-04,Manchester,53.479489,-2.245115,6.0,10.0,16.0,13.0,20.0,33.0,10.5,17.125,27.625
703,2021-12-05,Manchester,53.479489,-2.245115,4.0,6.0,10.0,8.0,12.0,20.0,5.416666666666667,8.708333333333334,14.125
704,2021-12-06,Manchester,53.479489,-2.245115,8.0,13.0,21.0,11.0,16.0,27.0,10.041666666666666,14.875,24.916666666666668
705,2021-12-07,Manchester,53.479489,-2.245115,7.0,12.0,19.0,9.0,14.0,23.0,7.315789473684211,12.947368421052632,20.26315789473684
706,2021-12-08,Manchester,53.479489,-2.245115,4.0,7.0,11.0,7.0,12.0,19.0,5.25,9.208333333333334,14.458333333333334
707,2021-12-09,Manchester,53.479489,-2.245115,4.0,8.0,12.0,9.0,17.0,26.0,6.565217391304348,12.91304347826087,19.47826086956522
708,2021-12-10,Manchester,53.479489,-2.245115,7.0,12.0,19.0,10.0,18.0,28.0,8.208333333333334,14.583333333333334,22.791666666666668
709,2021-12-11,Manchester,53.479489,-2.245115,7.0,13.0,20.0,13.0,20.0,33.0,9.916666666666666,16.291666666666668,26.20833333333333
710,2021-12-12,Manchester,53.479489,-2.245115,7.0,11.0,18.0,12.0,19.0,31.0,9.5,14.5,24.0
711,2021-12-13,Manchester,53.479489,-2.245115,6.0,10.0,16.0,8.0,13.0,21.0,6.958333333333333,11.791666666666666,18.75
712,2021-12-14,Manchester,53.479489,-2.245115,8.0,13.0,21.0,14.0,19.0,33.0,11.583333333333334,16.166666666666668,27.75
713,2021-12-15,Manchester,53.479489,-2.245115,6.0,11.0,17.0,13.0,18.0,31.0,9.043478260869565,14.347826086956522,23.39130434782609
714,2021-12-16,Manchester,53.479489,-2.245115,9.0,15.0,24.0,22.0,34.0,56.0,15.521739130434783,24.65217391304348,40.17391304347826
715,2021-12-17,Manchester,53.479489,-2.245115,22.0,34.0,57.0,25.0,39.0,64.0,24.217391304347824,36.869565217391305,61.08695652173913
716,2021-12-18,Manchester,53.479489,-2.245115,15.0,21.0,36.0,23.0,34.0,57.0,18.541666666666668,26.0,44.54166666666666
717,2021-12-19,Manchester,53.479489,-2.245115,15.0,20.0,35.0,18.0,22.0,40.0,16.291666666666668,20.75,37.04166666666666
718,2021-12-20,Manchester,53.479489,-2.245115,17.0,22.0,39.0,20.0,27.0,46.0,18.666666666666668,24.291666666666668,42.958333333333336
719,2021-12-21,Manchester,53.479489,-2.245115,15.0,23.0,38.0,17.0,25.0,42.0,15.636363636363637,24.045454545454547,39.68181818181818
720,2021-12-22,Manchester,53.479489,-2.245115,16.0,24.0,40.0,22.0,30.0,52.0,20.26086956521739,28.043478260869566,48.30434782608695
721,2021-12-23,Manchester,53.479489,-2.245115,20.0,24.0,44.0,21.0,28.0,49.0,20.08695652173913,25.65217391304348,45.73913043478261
722,2021-12-24,Manchester,53.479489,-2.245115,7.0,10.0,17.0,19.0,24.0,43.0,12.916666666666666,17.125,30.041666666666668
723,2021-12-25,Manchester,53.479489,-2.245115,3.0,5.0,8.0,7.0,10.0,17.0,4.260869565217392,6.565217391304348,10.826086956521738
724,2021-12-26,Manchester,53.479489,-2.245115,3.0,6.0,9.0,5.0,7.0,11.0,3.869565217391304,6.3478260869565215,10.217391304347826
725,2021-12-27,Manchester,53.479489,-2.245115,5.0,6.0,11.0,9.0,11.0,20.0,7.916666666666667,9.625,17.541666666666668
726,2021-12-28,Manchester,53.479489,-2.245115,7.0,9.0,16.0,9.0,11.0,20.0,7.625,9.416666666666666,17.041666666666668
727,2021-12-29,Manchester,53.479489,-2.245115,6.0,9.0,15.0,8.0,13.0,21.0,7.166666666666667,10.416666666666666,17.583333333333332
728,2021-12-30,Manchester,53.479489,-2.245115,3.0,5.0,8.0,8.0,13.0,21.0,6.25,10.0,16.25
729,2021-12-31,Manchester,53.479489,-2.245115,3.0,4.0,7.0,3.0,4.0,7.0,3.0,4.0,7.0
730,2021-01-01,Cardiff,51.481583,-3.17909,12.0,11.0,23.0,20.0,18.0,38.0,18.307692307692307,16.615384615384617,34.92307692307692
731,2021-01-02,Cardiff,51.481583,-3.17909,4.0,4.0,8.0,11.0,10.0,21.0,5.583333333333333,5.833333333333333,11.416666666666666
732,2021-01-03,Cardiff,51.481583,-3.17909,6.0,6.0,13.0,7.0,8.0,15.0,6.75,6.75,13.5
733,2021-01-04,Cardiff,51.481583,-3.17909,6.0,6.0,12.0,7.0,7.0,14.0,6.818181818181818,6.727272727272728,13.545454545454543
736,2021-01-07,Cardiff,51.481583,-3.17909,13.0,14.0,27.0,18.0,19.0,37.0,15.133333333333333,16.533333333333335,31.666666666666668
737,2021-01-08,Cardiff,51.481583,-3.17909,15.0,14.0,29.0,19.0,19.0,38.0,17.208333333333332,17.0,34.208333333333336
738,2021-01-09,Cardiff,51.481583,-3.17909,15.0,13.0,28.0,16.0,14.0,30.0,15.5,13.416666666666666,28.916666666666668
739,2021-01-10,Cardiff,51.481583,-3.17909,16.0,15.0,31.0,19.0,20.0,39.0,18.63636363636364,18.363636363636363,37.0
740,2021-01-11,Cardiff,51.481583,-3.17909,4.0,8.0,12.0,18.0,18.0,36.0,10.583333333333334,12.5,23.08333333333333
741,2021-01-12,Cardiff,51.481583,-3.17909,3.0,6.0,10.0,5.0,8.0,12.0,3.875,7.375,11.25
742,2021-01-13,Cardiff,51.481583,-3.17909,5.0,6.0,11.0,7.0,9.0,16.0,6.260869565217392,7.565217391304348,13.826086956521738
743,2021-01-14,Cardiff,51.481583,-3.17909,1.0,1.0,2.0,5.0,5.0,10.0,2.583333333333333,2.5,5.083333333333333
748,2021-01-19,Cardiff,51.481583,-3.17909,2.0,3.0,5.0,3.0,4.0,7.0,2.125,3.5,5.625
749,2021-01-20,Cardiff,51.481583,-3.17909,2.0,3.0,5.0,2.0,4.0,6.0,2.0,3.217391304347826,5.217391304347826
750,2021-01-21,Cardiff,51.481583,-3.17909,2.0,4.0,6.0,3.0,6.0,9.0,2.642857142857143,4.928571428571429,7.571428571428571
752,2021-01-23,Cardiff,51.481583,-3.17909,10.0,10.0,20.0,13.0,13.0,26.0,10.571428571428571,11.38095238095238,21.952380952380956
753,2021-01-24,Cardiff,51.481583,-3.17909,10.0,9.0,19.0,13.0,13.0,26.0,12.041666666666666,12.083333333333334,24.125
754,2021-01-25,Cardiff,51.481583,-3.17909,6.0,6.0,12.0,9.0,9.0,18.0,7.5,6.875,14.375
755,2021-01-26,Cardiff,51.481583,-3.17909,7.0,8.0,15.0,11.0,13.0,24.0,10.043478260869565,11.130434782608695,21.17391304347826
756,2021-01-27,Cardiff,51.481583,-3.17909,2.0,3.0,5.0,7.0,7.0,14.0,3.761904761904762,3.857142857142857,7.619047619047619
757,2021-01-28,Cardiff,51.481583,-3.17909,3.0,3.0,6.0,7.0,11.0,18.0,4.958333333333333,7.041666666666667,12.0
758,2021-01-29,Cardiff,51.481583,-3.17909,7.0,12.0,19.0,9.0,19.0,28.0,8.25,15.5,23.75
759,2021-01-30,Cardiff,51.481583,-3.17909,5.0,5.0,10.0,9.0,18.0,27.0,7.25,13.333333333333334,20.58333333333333
760,2021-01-31,Cardiff,51.481583,-3.17909,5.0,3.0,8.0,7.0,9.0,16.0,5.5,5.708333333333333,11.208333333333334
761,2021-02-01,Cardiff,51.481583,-3.17909,7.0,9.0,16.0,16.0,16.0,32.0,13.043478260869565,13.695652173913045,26.73913043478261
762,2021-02-02,Cardiff,51.481583,-3.17909,9.0,12.0,23.0,15.0,17.0,30.0,10.958333333333334,15.083333333333334,26.041666666666668
763,2021-02-03,Cardiff,51.481583,-3.17909,5.0,11.0,16.0,9.0,18.0,27.0,7.041666666666667,14.208333333333334,21.25
764,2021-02-04,Cardiff,51.481583,-3.17909,6.0,10.0,16.0,7.0,13.0,20.0,6.083333333333333,12.291666666666666,18.375
765,2021-02-05,Cardiff,51.481583,-3.17909,4.0,5.0,9.0,6.0,10.0,16.0,5.083333333333333,6.666666666666667,11.75
766,2021-02-06,Cardiff,51.481583,-3.17909,5.0,6.0,11.0,11.0,11.0,22.0,8.416666666666666,8.916666666666666,17.333333333333332
767,2021-02-07,Cardiff,51.481583,-3.17909,8.0,9.0,18.0,10.0,11.0,20.0,8.916666666666666,10.125,19.041666666666668
768,2021-02-08,Cardiff,51.481583,-3.17909,4.0,5.0,10.0,8.0,12.0,20.0,5.958333333333333,9.291666666666666,15.25
769,2021-02-09,Cardiff,51.481583,-3.17909,5.0,4.0,9.0,6.0,9.0,15.0,5.25,7.0,12.25
770,2021-02-10,Cardiff,51.481583,-3.17909,4.0,7.0,12.0,7.0,10.0,17.0,5.25,8.166666666666666,13.416666666666666
771,2021-02-11,Cardiff,51.481583,-3.17909,7.0,10.0,17.0,12.0,20.0,32.0,9.416666666666666,14.458333333333334,23.875
772,2021-02-12,Cardiff,51.481583,-3.17909,12.0,20.0,32.0,17.0,27.0,44.0,15.291666666666666,24.291666666666668,39.583333333333336
773,2021-02-13,Cardiff,51.481583,-3.17909,15.0,22.0,40.0,18.0,29.0,47.0,17.208333333333332,25.916666666666668,43.125
774,2021-02-14,Cardiff,51.481583,-3.17909,11.0,14.0,25.0,18.0,22.0,40.0,13.125,16.75,29.875
775,2021-02-15,Cardiff,51.481583,-3.17909,5.0,9.0,14.0,10.0,14.0,24.0,6.916666666666667,10.375,17.291666666666668
776,2021-02-16,Cardiff,51.481583,-3.17909,5.0,9.0,14.0,6.0,12.0,18.0,5.875,11.25,17.125
777,2021-02-17,Cardiff,51.481583,-3.17909,5.0,10.0,16.0,6.0,12.0,18.0,5.956521739130435,11.217391304347826,17.17391304347826
778,2021-02-18,Cardiff,51.481583,-3.17909,7.0,11.0,18.0,8.0,16.0,24.0,7.166666666666667,12.875,20.041666666666668
779,2021-02-19,Cardiff,51.481583,-3.17909,6.0,13.0,19.0,7.0,16.0,23.0,6.6923076923076925,14.923076923076923,21.615384615384617
781,2021-02-21,Cardiff,51.481583,-3.17909,8.0,11.0,19.0,16.0,26.0,42.0,12.304347826086955,18.52173913043478,30.82608695652174
782,2021-02-22,Cardiff,51.481583,-3.17909,5.0,8.0,13.0,9.0,12.0,21.0,7.666666666666667,9.75,17.416666666666668
783,2021-02-23,Cardiff,51.481583,-3.17909,4.0,8.0,12.0,7.0,14.0,21.0,5.608695652173913,10.217391304347826,15.826086956521738
784,2021-02-24,Cardiff,51.481583,-3.17909,8.0,15.0,24.0,9.0,17.0,26.0,8.933333333333334,16.066666666666666,25.0
785,2021-02-25,Cardiff,51.481583,-3.17909,7.0,13.0,20.0,9.0,15.0,24.0,7.75,13.333333333333334,21.08333333333333
786,2021-02-26,Cardiff,51.481583,-3.17909,8.0,14.0,23.0,10.0,16.0,26.0,9.272727272727272,15.181818181818182,24.454545454545453
787,2021-02-27,Cardiff,51.481583,-3.17909,10.0,15.0,25.0,11.0,15.0,26.0,10.5,15.0,25.5
789,2021-03-01,Cardiff,51.481583,-3.17909,14.0,18.0,32.0,19.0,20.0,39.0,16.227272727272727,19.13636363636364,35.36363636363637
790,2021-03-02,Cardiff,51.481583,-3.17909,19.0,21.0,40.0,32.0,32.0,64.0,24.625,25.20833333333333,49.833333333333336
791,2021-03-03,Cardiff,51.481583,-3.17909,32.0,32.0,64.0,43.0,43.0,86.0,38.75,38.625,77.375
792,2021-03-04,Cardiff,51.481583,-3.17909,26.0,25.0,51.0,42.0,42.0,84.0,35.30434782608695,35.0,70.30434782608695
793,2021-03-05,Cardiff,51.481583,-3.17909,5.0,10.0,15.0,25.0,24.0,49.0,13.208333333333334,16.083333333333332,29.291666666666668
794,2021-03-06,Cardiff,51.481583,-3.17909,4.0,9.0,13.0,8.0,12.0,20.0,5.125,9.75,14.875
795,2021-03-07,Cardiff,51.481583,-3.17909,9.0,13.0,22.0,18.0,21.0,39.0,14.041666666666666,17.75,31.791666666666668
796,2021-03-08,Cardiff,51.481583,-3.17909,18.0,20.0,38.0,20.0,26.0,46.0,19.0,23.20833333333333,42.208333333333336
797,2021-03-09,Cardiff,51.481583,-3.17909,13.0,19.0,32.0,17.0,23.0,40.0,14.625,21.3125,35.9375
798,2021-03-10,Cardiff,51.481583,-3.17909,6.0,10.0,16.0,9.0,14.0,23.0,6.777777777777778,11.555555555555555,18.33333333333333
799,2021-03-11,Cardiff,51.481583,-3.17909,6.0,12.0,18.0,10.0,21.0,31.0,8.4375,17.1875,25.625
800,2021-03-12,Cardiff,51.481583,-3.17909,5.0,12.0,17.0,7.0,16.0,23.0,5.85,13.35,19.2
801,2021-03-13,Cardiff,51.481583,-3.17909,5.0,13.0,18.0,7.0,16.0,22.0,6.173913043478261,14.08695652173913,20.26086956521739
802,2021-03-14,Cardiff,51.481583,-3.17909,7.0,13.0,20.0,9.0,16.0,25.0,7.521739130434782,14.08695652173913,21.608695652173918
803,2021-03-15,Cardiff,51.481583,-3.17909,9.0,14.0,24.0,11.0,17.0,28.0,10.291666666666666,16.041666666666668,26.33333333333333
804,2021-03-16,Cardiff,51.481583,-3.17909,9.0,11.0,20.0,10.0,13.0,23.0,9.285714285714286,11.857142857142858,21.142857142857142
805,2021-03-17,Cardiff,51.481583,-3.17909,6.0,8.0,14.0,13.0,21.0,34.0,8.31578947368421,12.263157894736842,20.57894736842105
806,2021-03-18,Cardiff,51.481583,-3.17909,11.0,18.0,29.0,16.0,25.0,41.0,14.75,23.58333333333333,38.333333333333336
807,2021-03-19,Cardiff,51.481583,-3.17909,5.0,6.0,11.0,11.0,17.0,28.0,7.291666666666667,9.958333333333334,17.25
808,2021-03-20,Cardiff,51.481583,-3.17909,6.0,7.0,13.0,9.0,12.0,21.0,7.875,9.458333333333334,17.333333333333332
809,2021-03-21,Cardiff,51.481583,-3.17909,6.0,7.0,13.0,8.0,11.0,19.0,6.541666666666667,8.791666666666666,15.333333333333334
810,2021-03-22,Cardiff,51.481583,-3.17909,7.0,10.0,17.0,12.0,17.0,29.0,10.541666666666666,14.583333333333334,25.125
811,2021-03-23,Cardiff,51.481583,-3.17909,10.0,14.0,24.0,12.0,17.0,29.0,10.833333333333334,15.0,25.83333333333333
812,2021-03-24,Cardiff,51.481583,-3.17909,9.0,17.0,26.0,12.0,18.0,30.0,10.833333333333334,17.5,28.33333333333333
813,2021-03-25,Cardiff,51.481583,-3.17909,5.0,11.0,16.0,9.0,16.0,25.0,6.041666666666667,13.166666666666666,19.20833333333333
814,2021-03-26,Cardiff,51.481583,-3.17909,5.0,10.0,15.0,6.0,11.0,17.0,5.708333333333333,10.666666666666666,16.375
815,2021-03-27,Cardiff,51.481583,-3.17909,6.0,10.0,16.0,7.0,13.0,20.0,6.55,11.35,17.9
816,2021-03-28,Cardiff,51.481583,-3.17909,5.0,10.0,15.0,7.0,14.0,21.0,5.666666666666667,11.6,17.266666666666666
817,2021-03-29,Cardiff,51.481583,-3.17909,4.0,8.0,12.0,7.0,11.0,18.0,4.476190476190476,8.952380952380953,13.428571428571429
818,2021-03-30,Cardiff,51.481583,-3.17909,8.0,12.0,20.0,16.0,23.0,39.0,12.521739130434783,18.565217391304348,31.08695652173913
819,2021-03-31,Cardiff,51.481583,-3.17909,15.0,22.0,37.0,20.0,33.0,53.0,17.38888888888889,26.38888888888889,43.77777777777778
820,2021-04-01,Cardiff,51.481583,-3.17909,17.0,26.0,43.0,23.0,37.0,60.0,20.5,32.25,52.75
821,2021-04-02,Cardiff,51.481583,-3.17909,7.0,11.0,18.0,16.0,24.0,40.0,9.130434782608695,14.608695652173912,23.73913043478261
822,2021-04-03,Cardiff,51.481583,-3.17909,9.0,14.0,23.0,13.0,20.0,33.0,11.666666666666666,17.2,28.866666666666667
823,2021-04-04,Cardiff,51.481583,-3.17909,18.0,20.0,38.0,22.0,25.0,47.0,20.375,23.125,43.5
824,2021-04-05,Cardiff,51.481583,-3.17909,6.0,8.0,14.0,19.0,26.0,45.0,12.041666666666666,17.083333333333332,29.125
825,2021-04-06,Cardiff,51.481583,-3.17909,3.0,6.0,9.0,5.0,7.0,12.0,3.857142857142857,6.238095238095238,10.095238095238097
826,2021-04-07,Cardiff,51.481583,-3.17909,4.0,5.0,9.0,5.0,8.0,13.0,4.478260869565218,6.086956521739131,10.565217391304348
827,2021-04-08,Cardiff,51.481583,-3.17909,6.0,8.0,14.0,6.0,9.0,15.0,6.0,8.772727272727273,14.772727272727272
828,2021-04-09,Cardiff,51.481583,-3.17909,4.0,5.0,9.0,5.0,9.0,14.0,4.75,7.333333333333333,12.083333333333334
829,2021-04-10,Cardiff,51.481583,-3.17909,4.0,5.0,9.0,7.0,8.0,15.0,5.1,6.95,12.05
830,2021-04-11,Cardiff,51.481583,-3.17909,7.0,8.0,15.0,9.0,10.0,19.0,8.357142857142858,8.642857142857142,17.0
831,2021-04-12,Cardiff,51.481583,-3.17909,5.0,7.0,12.0,8.0,10.0,18.0,6.380952380952381,8.333333333333334,14.714285714285714
832,2021-04-13,Cardiff,51.481583,-3.17909,6.0,8.0,14.0,10.0,13.0,23.0,8.857142857142858,11.19047619047619,20.047619047619047
833,2021-04-14,Cardiff,51.481583,-3.17909,11.0,13.0,24.0,14.0,17.0,31.0,13.0,14.625,27.625
834,2021-04-15,Cardiff,51.481583,-3.17909,7.0,11.0,18.0,14.0,18.0,32.0,10.73913043478261,15.391304347826088,26.130434782608692
835,2021-04-16,Cardiff,51.481583,-3.17909,7.0,11.0,18.0,8.0,12.0,20.0,7.909090909090909,11.727272727272728,19.63636363636364
836,2021-04-17,Cardiff,51.481583,-3.17909,11.0,14.0,25.0,15.0,17.0,32.0,13.0,15.0,28.0
837,2021-04-18,Cardiff,51.481583,-3.17909,15.0,17.0,32.0,18.0,22.0,40.0,16.869565217391305,19.565217391304348,36.43478260869565
838,2021-04-19,Cardiff,51.481583,-3.17909,18.0,22.0,40.0,20.0,25.0,45.0,18.954545454545453,23.5,42.45454545454545
839,2021-04-20,Cardiff,51.481583,-3.17909,18.0,24.0,42.0,19.0,28.0,47.0,18.30434782608696,25.869565217391305,44.17391304347826
840,2021-04-21,Cardiff,51.481583,-3.17909,19.0,28.0,47.0,23.0,31.0,54.0,22.0,30.2,52.2
841,2021-04-22,Cardiff,51.481583,-3.17909,9.0,18.0,27.0,20.0,29.0,49.0,12.857142857142858,22.19047619047619,35.04761904761905
842,2021-04-23,Cardiff,51.481583,-3.17909,9.0,19.0,28.0,12.0,21.0,33.0,10.5,19.95,30.45
843,2021-04-24,Cardiff,51.481583,-3.17909,10.0,18.0,28.0,11.0,19.0,30.0,10.5,18.916666666666668,29.416666666666668
846,2021-04-27,Cardiff,51.481583,-3.17909,12.0,18.0,30.0,14.0,21.0,35.0,13.666666666666666,19.88888888888889,33.55555555555556
847,2021-04-28,Cardiff,51.481583,-3.17909,12.0,14.0,27.0,16.0,17.0,32.0,13.38095238095238,15.857142857142858,29.23809523809524
848,2021-04-29,Cardiff,51.481583,-3.17909,11.0,13.0,24.0,17.0,17.0,34.0,13.894736842105264,14.63157894736842,28.526315789473685
849,2021-04-30,Cardiff,51.481583,-3.17909,11.0,11.0,22.0,11.0,13.0,24.0,11.0,11.882352941176473,22.88235294117647
850,2021-05-01,Cardiff,51.481583,-3.17909,11.0,11.0,22.0,13.0,13.0,26.0,11.545454545454543,11.454545454545457,23.0
851,2021-05-02,Cardiff,51.481583,-3.17909,11.0,12.0,23.0,15.0,17.0,32.0,12.947368421052632,14.421052631578949,27.36842105263158
852,2021-05-03,Cardiff,51.481583,-3.17909,6.0,8.0,14.0,10.0,12.0,22.0,7.0,9.05,16.05
854,2021-05-05,Cardiff,51.481583,-3.17909,4.0,5.0,9.0,4.0,7.0,11.0,4.0,5.7368421052631575,9.736842105263158
855,2021-05-06,Cardiff,51.481583,-3.17909,5.0,4.0,9.0,6.0,5.0,10.0,5.086956521739131,4.304347826086956,9.391304347826088
856,2021-05-07,Cardiff,51.481583,-3.17909,5.0,5.0,10.0,6.0,9.0,15.0,5.65,7.4,13.05
857,2021-05-08,Cardiff,51.481583,-3.17909,3.0,5.0,8.0,7.0,11.0,18.0,4.909090909090909,8.454545454545455,13.363636363636363
858,2021-05-09,Cardiff,51.481583,-3.17909,2.0,3.0,5.0,3.0,4.0,7.0,2.25,3.5,5.75
859,2021-05-10,Cardiff,51.481583,-3.17909,5.0,8.0,13.0,7.0,13.0,20.0,6.6,11.066666666666666,17.666666666666668
860,2021-05-11,Cardiff,51.481583,-3.17909,6.0,10.0,16.0,6.0,11.0,17.0,6.0,10.333333333333334,16.333333333333332
861,2021-05-12,Cardiff,51.481583,-3.17909,5.0,6.0,11.0,6.0,9.0,15.0,5.8125,7.4375,13.25
862,2021-05-13,Cardiff,51.481583,-3.17909,5.0,8.0,13.0,7.0,9.0,16.0,6.375,8.5625,14.9375
863,2021-05-14,Cardiff,51.481583,-3.17909,8.0,10.0,18.0,9.0,11.0,20.0,8.875,10.5,19.375
864,2021-05-15,Cardiff,51.481583,-3.17909,7.0,10.0,17.0,10.0,15.0,23.0,7.916666666666667,11.666666666666666,19.58333333333333
865,2021-05-16,Cardiff,51.481583,-3.17909,4.0,8.0,12.0,8.0,17.0,25.0,7.052631578947368,14.31578947368421,21.36842105263158
866,2021-05-17,Cardiff,51.481583,-3.17909,4.0,6.0,10.0,7.0,11.0,18.0,5.090909090909091,7.636363636363637,12.727272727272728
867,2021-05-18,Cardiff,51.481583,-3.17909,5.0,10.0,15.0,8.0,11.0,19.0,6.764705882352941,10.529411764705882,17.294117647058822
868,2021-05-19,Cardiff,51.481583,-3.17909,4.0,7.0,11.0,5.0,8.0,13.0,4.461538461538462,7.538461538461538,12.0
869,2021-05-20,Cardiff,51.481583,-3.17909,4.0,8.0,12.0,6.0,15.0,21.0,4.227272727272728,10.681818181818182,14.909090909090908
870,2021-05-21,Cardiff,51.481583,-3.17909,6.0,13.0,21.0,8.0,16.0,23.0,7.166666666666667,14.5,21.666666666666668
